Year,Country,Industry,Sales,Assets,Profits,Market Value,Sales Growth,Assets Growth,Profits Growth,Market Value Growth,Region
2017,India,Consumer Durables,102054,68172,3623,70513,73.06968304,16.684924,0.778859527,33.83885356,Asia
2017,India,Diversified Financials,9799,78574,1966,43012,23.27336772,40.80352663,34.56536619,60.10422483,Asia
2017,India,Diversified Metals & Mining,55530,94478,945,53446,-15.28216394,-8.106951456,-65.78566256,8.414134448,Asia
2017,India,Drugs & Biotechnology,7127,12717,1553,34788,-16.47720614,-2.849503438,12.53623188,-27.91396423,Asia
2017,India,"Food, Drink & Tobacco",5967,7821,1514,51595,-5.074769329,5.347521552,-4.17721519,30.97837124,Asia
2017,India,IT Software & Services,46141,48272,8889,154155,5.143104548,5.848042978,1.89133425,-2.95256382,Asia
2017,India,Oil & Gas Operations,181444,232033,10535,172291,-18.12980544,2.137989929,10.09509876,48.7331555,Asia
2017,India,Telecommunications Services,14658,34828,702,21445,-27.33491969,-22.73322241,-49.35064935,-22.23028105,Asia
2017,India,Utilities,19120,98731,3343,43090,-2.039143355,5.875477202,0.330132053,35.57988799,Asia
2017,Indonesia,Banking,24947,246594,5410,86710,10.01499383,16.730335,-0.533186247,24.85600737,Asia
2017,Indonesia,"Food, Drink & Tobacco",5735,4673,502,9850,9.196496573,1.432602561,4.583333333,0.839475839,Asia
2017,Indonesia,Telecommunications Services,8747,13332,1455,30437,11.58311009,-0.119868145,21.4524207,11.03126254,Asia
2017,Ireland,Airline,7348,11504,1452,19570,4.286119784,-6.501950585,-14.48763251,4.462474645,Europe
2017,Ireland,Banking,8299,230727,2256,22971,-6.961883408,-9.410471348,-12.28615863,-37.63811592,Europe
2017,Ireland,Business Services & Supplies,26606,56479,372,57377,471.4347079,656.5840589,-44.80712166,230.2463451,Europe
2017,Ireland,Capital Goods,19747,30419,1922,33449,-5.31287461,-1.972221327,-2.880242547,15.93303757,Europe
2017,Ireland,Conglomerates,29306,23961,1763,29255,1.097005658,-0.312031952,101.7162471,20.15360605,Europe
2017,Ireland,Construction,30051,33324,1411,28990,14.65908657,-4.156001035,75.71606476,23.78309137,Europe
2017,Ireland,Drugs & Biotechnology,33682,218289,14201,150377,68.13258124,192.0136984,3172.119816,91.41918813,Europe
2017,Ireland,"Food, Drink & Tobacco",6782,7828,590,14212,0.177252585,2.756629036,1.200686106,-11.46274608,Europe
2017,Ireland,Health Care Equipment & Services,29361,97578,3969,110017,169.8621324,397.3647994,147.2897196,236.371419,Europe
2017,Ireland,IT Software & Services,35702,20079,3810,77761,6.56359132,10.64029094,3.617079141,8.679123981,Europe
2017,Ireland,Materials,9027,9588,490,6029,0.389234875,0.746033414,10.36036036,-3.42783918,Europe
2017,Ireland,Technology Hardware & Equipment,10940,8561,513,13829,-10.09204471,-2.67166894,-18.31210191,84.26382412,Europe
2017,Ireland,Transportation,5005,41620,1047,7646,29.32816537,390.8018868,-575.9090909,10.17291066,Europe
2017,Israel,Banking,13692,380961,2044,22026,6.065535673,6.773675493,-0.631988333,24.53918353,Asia
2017,Israel,Diversified Financials,1505,34153,163,2793,-81.33449088,-21.36443176,-63.37078652,-24,Asia
2017,Israel,Drugs & Biotechnology,21895,92890,337,32422,11.54982678,71.20056029,-78.81835324,-44.54649631,Asia
2017,Israel,IT Software & Services,1741,5218,725,18043,4.753309266,4.068607898,4.768786127,20.30270703,Asia
2017,Israel,Insurance,4541,34846,53,1025,17.73399015,7.96257281,-41.75824176,35.94164456,Asia
2017,Italy,Aerospace & Defense,13277,26775,559,8308,-7.86259542,-6.052631579,110.9433962,16.7509837,Europe
2017,Italy,Banking,66455,2149921,-10571,102258,-28.68181282,-12.31512085,-249.6884735,5.006007209,Europe
2017,Italy,Consumer Durables,7346,9207,806,25016,87.82919969,78.8809015,120.8219178,192.2088541,Europe
2017,Italy,Diversified Financials,152564,192992,483,11944,-2.78399062,10.44080871,-16.72413793,31.61432507,Europe
2017,Italy,Insurance,152817,921817,3874,42045,-4.14549697,2.347350598,4.139784946,-4.293095991,Europe
2017,Italy,Oil & Gas Operations,72634,150951,-3929,62720,-16.74613727,0.764321856,-59.8343897,8.67568832,Europe
2017,Italy,Retailing,10051,10864,941,25915,2.571690989,3.644342683,5.493273543,-0.514415141,Europe
2017,Italy,Telecommunications Services,21045,74303,2013,18117,-3.754687643,-3.97523876,-2616.25,-1.751626898,Europe
2017,Italy,Transportation,5979,41513,1241,21100,2.979676197,10.06150909,31.18393235,-4.997748762,Europe
2017,Italy,Utilities,80859,202936,4495,72480,-2.875572051,-9.308020951,0.536792664,-4.646634742,Europe
2017,Japan,Airline,28002,33321,2121,21035,8.274688733,4.444723067,10.12461059,-9.612409763,Asia
2017,Japan,Banking,166813,9596252,31479,285804,2.453030666,10.48190883,8.675688739,10.21753969,Asia
2017,Japan,Business Services & Supplies,111242,194969,5406,120278,14.72978548,12.7398995,2.308856927,13.55229742,Asia
2017,Japan,Capital Goods,161843,203979,8121,190161,5.583064227,3.776531879,-6.558508802,17.96734451,Asia
2017,Japan,Chemicals,126093,156165,6924,117716,11.6450182,12.48244319,52.88143078,50.88119561,Asia
2017,Japan,Construction,207189,203413,10882,134697,17.53003642,10.29817645,59.39651384,7.383047929,Asia
2017,Japan,Consumer Durables,1260729,1585386,48959,900203,4.415548921,2.120628884,-7.365851813,8.146912081,Asia
2017,Japan,Diversified Financials,52720,1152524,6290,68931,67.59918616,85.88916881,53.07860793,45.74690771,Asia
2017,Japan,Diversified Metals & Mining,135341,150825,855,46980,-0.891922173,0.476986723,-74.10660206,-4.075465534,Asia
2017,Japan,Drugs & Biotechnology,141679,151701,7381,162459,19.53814482,7.7421875,24.9957663,-13.1611441,Asia
2017,Japan,Food Markets,129390,125368,951,49401,28.725775,3.536329551,-31.23644252,-2.301987541,Asia
2017,Japan,"Food, Drink & Tobacco",100126,114912,7225,143991,19.42651988,9.892127611,25.43402778,-5.879007746,Asia
2017,Japan,Health Care Equipment & Services,6918,11422,737,26007,8.279856003,11.04413766,9.347181009,-9.54401586,Asia
2017,Japan,"Hotels, Restaurants & Leisure",4339,7065,699,19636,12.08989925,9.466997211,13.47402597,-23.70517154,Asia
2017,Japan,IT Software & Services,3832,5273,470,8987,143.7659033,49.03900509,3.296703297,32.90446613,Asia
2017,Japan,Insurance,317875,3548411,12035,148298,4.695703153,3.781684771,20.35,5.190061072,Asia
2017,Japan,Materials,21996,28021,-73,6439,8.424113965,-5.443072147,-123.0283912,-6.518583043,Asia
2017,Japan,Media,45390,63496,1669,34150,37.39556847,14.88537878,37.59274526,19.38472295,Asia
2017,Japan,Oil & Gas Operations,169009,172844,1081,60354,-17.60039784,-4.815296165,-175.5415793,12.22596181,Asia
2017,Japan,Real Estate,41307,152535,3264,62107,13.96606428,8.602165849,28.15076561,-16.53518969,Asia
2017,Japan,Retailing,37792,65544,1412,39292,11.77427464,8.396315346,14.79674797,5.44507957,Asia
2017,Japan,Semiconductors,12253,14652,1366,34493,6.770651795,8.03716266,-7.515233582,58.49377384,Asia
2017,Japan,Technology Hardware & Equipment,48566,35660,1753,25290,4.914562226,-0.248958013,166.0091047,15.87628866,Asia
2017,Japan,Telecommunications Services,230264,445769,20822,239186,11.60743714,12.09238584,50.44797688,-1.69414898,Asia
2017,Japan,Trading Companies,326995,485981,4096,124421,2.372447302,-2.665780076,-54.38752784,16.69026964,Asia
2017,Japan,Transportation,145917,255616,4955,124061,-0.831181188,-0.304216914,-34.37955238,-9.152088108,Asia
2017,Japan,Utilities,161889,345197,6424,49002,0.887420933,-3.206929233,-22.03883495,-2.935583551,Asia
2017,Jordan,Banking,2373,47460,522,5657,3.353658537,-3.231725966,21.1136891,3.399744105,Asia
2017,Kuwait,Banking,6333,133214,1478,24078,1.751285347,-2.87693205,9.400444115,21.76595529,Asia
2017,Kuwait,Diversified Financials,2022,32669,127,2108,8.302088913,3.373097491,-27.84090909,-21.43123369,Asia
2017,Lebanon,Banking,6317,73772,904,5338,32.51520873,5.248740958,15.30612245,18.99242086,Asia
2017,Luxembourg,Diversified Metals & Mining,62782,83396,2356,30240,-1.18361822,8.523540588,-129.3692346,72.79012628,Europe
2017,Luxembourg,Media,2289,14393,1065,10627,2.461951656,23.83205713,76.32450331,11.07975332,Europe
2017,Luxembourg,Oil & Gas Operations,4472,14003,56,20255,-36.92524683,-5.93806677,-167.4698795,24.80744347,Europe
2017,Luxembourg,Telecommunications Services,2188,12942,990,504,-90.43078942,-83.97315237,-208.4337349,-97.81306951,Europe
2017,Malaysia,Banking,22461,438598,4454,57045,12.8920386,9.760632641,7.688588008,1.973507803,Asia
2017,Malaysia,Casinos & Gaming,4433,20630,518,7896,-4.254859611,-0.960153625,45.91549296,-12.20813876,Asia
2017,Malaysia,Chemicals,3346,7321,708,14034,-3.350664356,-1.201079622,-0.561797753,2.072878027,Asia
2017,Malaysia,Conglomerates,10717,15397,697,14292,-6.605664488,1.249424607,37.74703557,11.04895105,Asia
2017,Malaysia,Diversified Financials,2046,47456,371,4197,-3.353802551,-1.517006662,-0.268817204,-6.065353626,Asia
2017,Malaysia,Oil & Gas Operations,1101,3736,420,8789,-3.421052632,9.271716876,-17.32283465,-21.28783808,Asia
2017,Malaysia,Telecommunications Services,7285,20092,608,21036,243.3081998,333.6714872,33.33333333,84.13865546,Asia
2017,Malaysia,Transportation,2317,12517,623,7357,-16.95340502,13.05093931,-1.267828843,-27.48151799,Asia
2017,Malaysia,Utilities,10922,30912,1727,17435,-2.290212918,12.21548626,15.51839465,-16.94059359,Asia
2017,Mexico,Banking,9684,87726,1685,27418,-4.515874581,-8.134542484,-7.213656388,-3.600309402,NorthAmerica
2017,Mexico,Conglomerates,20808,22237,654,17824,-4.624833845,6.488842065,4.140127389,-10.38262356,NorthAmerica
2017,Mexico,Construction,14499,34410,1748,18023,0.603663614,6.740701678,41.42394822,73.64871375,NorthAmerica
2017,Mexico,Diversified Metals & Mining,14500,34001,1846,48851,77.87046124,52.82722042,56.44067797,163.7031039,NorthAmerica
2017,Mexico,"Food, Drink & Tobacco",39331,45171,1935,57412,3.464513074,5.32316732,2.816153029,-1.780918002,NorthAmerica
2017,Mexico,Media,5151,14896,199,15783,-7.105500451,-8.596674235,-70.99125364,0.907870341,NorthAmerica
2017,Mexico,Retailing,5373,7203,545,11780,-6.524008351,8.169394804,-6.034482759,-26.04218985,NorthAmerica
2017,Mexico,Telecommunications Services,52180,73582,463,47344,-7.336044467,-1.978232779,-79.0307971,-8.831118814,NorthAmerica
2017,Morocco,Banking,7699,107342,963,15766,7.874457055,4.424382746,4.901960784,4.966711052,Africa
2017,Netherlands,Banking,53581,891349,5117,57932,-3.759384991,-2.522380453,-6.350658858,16.11713536,Europe
2017,Netherlands,Business Services & Supplies,22881,9983,650,10272,7.357012152,22.11620795,13.04347826,4.453935326,Europe
2017,Netherlands,Chemicals,24466,31298,1791,33411,-57.4674478,-42.25674329,-68.77070619,-49.71933362,Europe
2017,Netherlands,Conglomerates,27120,34072,1602,28936,0.874093361,1.257095307,124.0559441,10.09816605,Europe
2017,Netherlands,Construction,10680,7839,-313,3056,-17.40139211,-14.81199739,-37.8968254,-29.0292615,Europe
2017,Netherlands,Consumer Durables,72798,87004,7029,164985,23.23187866,53.1463977,29.1146216,20.24006472,Europe
2017,Netherlands,Diversified Financials,8886,17528,964,15070,1.833600733,1.224301224,37.91130186,-4.140957954,Europe
2017,Netherlands,Food Markets,70787,46134,1257,34746,67.09234255,167.4434783,33.29798515,98.19747875,Europe
2017,Netherlands,"Food, Drink & Tobacco",23000,42050,1704,22966,1.121125522,1.388821913,-18.77979028,-1.285192349,Europe
2017,Netherlands,Insurance,66208,754331,2765,27171,-3.05302154,-6.784448978,-19.15204678,-23.81820221,Europe
2017,Netherlands,Media,4753,9903,541,11857,1.864552079,12.55967265,15.35181237,2.162674479,Europe
2017,Netherlands,Oil & Gas Operations,234751,411275,4651,228793,-11.37157333,20.90740452,124.1445783,8.955792501,Europe
2017,Netherlands,Semiconductors,17014,44640,1922,92975,30.14610265,5.980389829,-42.14328718,31.83455278,Europe
2017,Netherlands,Telecommunications Services,37009,125905,1181,50208,108.7366046,136.7436351,-2328.301887,116.9561836,Europe
2017,Nigeria,Banking,2061,15048,499,1479,-67.83205869,-72.64,-64.85915493,-68.99371069,Africa
2017,Nigeria,Construction,2371,4851,745,9144,-4.510672573,-13.08009317,-20.23554604,-33.671841,Africa
2017,Norway,Banking,8697,308236,2221,25629,-8.721662469,4.994311485,-26.48129758,21.64894627,Europe
2017,Norway,Chemicals,11341,14000,757,10717,-10.67968812,-1.422334882,-38.20408163,-2.563869443,Europe
2017,Norway,Conglomerates,4496,6460,511,9062,9.311937758,5.417754569,24.63414634,6.586685486,Europe
2017,Norway,Diversified Metals & Mining,9758,15195,761,11854,-10.18041237,9.750812568,204.4,39.11512733,Europe
2017,Norway,"Food, Drink & Tobacco",3877,5066,594,7007,-60.61960386,-66.36345528,-478.343949,-23.67933776,Europe
2017,Norway,Insurance,8520,76066,808,10261,2.244089764,3.594045787,31.38211382,2.568972411,Europe
2017,Norway,Oil & Gas Operations,45665,104530,-2893,56240,-21.20202927,-4.289703795,-37.73138183,4.892105116,Europe
2017,Norway,Telecommunications Services,15530,23969,337,24356,-0.276118924,3.537796976,-28.29787234,-1.124507774,Europe
2017,Oman,Banking,1393,28104,459,2818,3.491827637,-15.91419083,0.437636761,8.635312259,Asia
2017,Pakistan,Banking,1613,24069,325,3740,-6.60104227,13.37258596,-4.970760234,53.34153342,Asia
2017,Peru,Banking,6313,70113,1439,18898,-5.888491354,1.079810853,2.492877493,23.60520636,SouthAmerica
2017,Philippines,Banking,4561,84558,924,15756,32.27958237,21.33622236,15.64455569,18.11979909,Asia
2017,Philippines,Conglomerates,11533,39849,1669,30670,3.51853514,7.986017018,21.47016012,-1.083661227,Asia
2017,Philippines,Oil & Gas Operations,14238,28771,21,1861,-4.359508296,-1.157757318,425,61.96692776,Asia
2017,Philippines,Retailing,7324,17329,650,17750,18.41552142,5.748459144,4,7.928979691,Asia
2017,Philippines,Utilities,5416,5955,404,6256,-4.563876652,-0.716905635,-3.579952267,-23.16384181,Asia
2017,Poland,Banking,3811,68412,729,10500,1.383346635,1.204177638,5.346820809,27.61302868,Europe
2017,Poland,Insurance,6380,29791,492,8133,20.55933485,12.75927328,-20.77294686,4.122391499,Europe
2017,Poland,Oil & Gas Operations,28579,25209,1930,19770,-13.61946501,1.62051034,46.4339909,25.92356688,Europe
2017,Poland,Utilities,7088,16164,651,5281,-5.982225759,4.13606494,-180.9701493,-17.71579931,Europe
2017,Portugal,Banking,3927,118679,374,4543,-43.71506378,-5.946918365,-28.48948375,2.181736392,Europe
2017,Portugal,Food Markets,16175,5997,656,11242,6.253695067,3.521491455,77.2972973,10.67139201,Europe
2017,Portugal,Oil & Gas Operations,14547,13120,198,12784,-15.50302045,-5.591134777,37.5,13.53463588,Europe
2017,Portugal,Utilities,16145,46497,1063,12271,-6.171906782,0.625432825,-1.482854495,-2.355375189,Europe
2017,Puerto Rico,Banking,1933,38662,217,4161,-9.630668537,16.81421277,-170,14.75455047,NorthAmerica
2017,Qatar,Banking,16282,321836,4885,58644,47.97782423,19.93053899,-1.887929303,11.77950595,Asia
2017,Qatar,Chemicals,1284,9663,812,18397,-10.58495822,-1.578732939,-33.4971335,3.680117223,Asia
2017,Qatar,Real Estate,538,13684,498,11512,-69.82613573,-33.87455301,-61.54440154,-36.13669145,Asia
2017,Qatar,Telecommunications Services,8927,24857,602,9107,1.064191102,-3.84139265,3.436426117,13.766396,Asia
2017,Russia,Aerospace & Defense,6223,17216,-37,4423,-9.994214637,-17.70161098,-90.97560976,316.0865475,Europe
2017,Russia,Airline,7402,4928,559,3183,51.43207856,-5.394509503,17.19077568,71.6828479,Europe
2017,Russia,Banking,69987,674631,10675,83178,0.21622086,11.12207383,176.3396324,47.71968459,Europe
2017,Russia,Chemicals,5075,12490,2343,13766,63.55140187,317.4465241,293.7815126,141.1280434,Europe
2017,Russia,Diversified Financials,652,40003,376,4364,-13.29787234,65.40417614,-17.36263736,17.72322633,Europe
2017,Russia,Diversified Metals & Mining,39982,61965,9292,75158,13.87638849,34.35602775,118.8412624,34.83916109,Europe
2017,Russia,Food Markets,15983,7542,809,15614,-44.29651831,-32.60655884,-32.91873964,-22.38405329,Europe
2017,Russia,Oil & Gas Operations,284031,682003,34617,235575,-14.50205895,16.04334761,-17.08900172,2.182673081,Europe
2017,Russia,Telecommunications Services,10782,18087,-45,3684,-35.32869482,-25.2726822,-107.1656051,-60.80434089,Europe
2017,Russia,Utilities,32111,59759,2627,16855,2.538638396,18.41203162,36.04350078,100.0593472,Europe
2017,Saudi Arabia,Banking,25751,558124,10577,102290,18.8599123,2.257595245,-6.232269504,0.10373444,Asia
2017,Saudi Arabia,Chemicals,42117,99958,4766,83716,-11.22236041,-3.507992895,-9.956546382,13.62106406,Asia
2017,Saudi Arabia,Diversified Financials,450,6092,196,16866,-71.59090909,-85.76402683,-58.73684211,-43.51451824,Asia
2017,Saudi Arabia,Diversified Metals & Mining,2534,25874,107,12659,-9.370529328,-0.884887952,-21.89781022,23.38206628,Asia
2017,Saudi Arabia,"Food, Drink & Tobacco",3919,7736,537,15054,-63.85353256,-47.23055935,-44.9795082,-14.63566771,Asia
2017,Saudi Arabia,Telecommunications Services,13819,27082,2275,37335,1.970188902,5.172815534,-8.597830454,14.35616271,Asia
2017,Saudi Arabia,Utilities,13275,107407,561,26597,20.13574661,12.61546527,39.55223881,41.5712993,Asia
2017,Singapore,Aerospace & Defense,4841,5790,351,8048,5.102040816,-0.600858369,-8.831168831,3.139818019,Asia
2017,Singapore,Airline,10762,17041,524,8412,-3.884969188,1.307888948,16.44444444,-16.04790419,Asia
2017,Singapore,Banking,27037,852634,7828,88887,2.681250237,3.880562828,-6.920332937,9.364388011,Asia
2017,Singapore,Conglomerates,4902,20259,568,8886,-26.33002705,-3.867324665,-42.74193548,16.00522193,Asia
2017,Singapore,Consumer Durables,23773,12803,294,8751,-3.353931214,-1.892720307,-43.24324324,30.53400955,Asia
2017,Singapore,Diversified Financials,2736,17050,450,3698,17.47531129,4.441041348,-10.17964072,4.198365737,Asia
2017,Singapore,"Food, Drink & Tobacco",63553,61583,1636,23263,7.465588961,-8.346355911,64.42211055,-4.562051282,Asia
